user_id,timestamp_unix,device_hash,ip_hash,geo_hash,failed_attempts,label,attack_type,hour_of_day,role
199,1733317752,12074691558068851519,839971176,3656383652,1,0,none,13.1043,2
140,1730960707,4392094302072885433,1732831611,2394598745,0,0,none,6.6304,2
66,1734098921,11864331012942922342,866543270,1993744450,0,0,none,14.0296,2
84,1733399941,10898099830391234525,3298649308,3656383652,0,0,none,11.9901,2
139,1730384345,8211131581758444525,4285827102,2645716411,0,0,none,14.5662,2
16,1734091923,14157632698059645024,2645899363,2645716411,0,0,none,12.371,1
92,1731245622,15998435093000815392,1666850575,1993744450,0,0,none,13.3952,2
103,1731322519,10402990287159557824,4067847365,2645716411,0,0,none,10.9857,0
66,1732971440,9898399168709582182,3263339388,1993744450,0,0,none,12.9606,1
136,1729166686,12583391853848555124,1878178640,3656383652,0,0,none,12.164,1
28,1729423389,11243426074172311758,4270296821,2394598745,0,0,none,11.5365,0
52,1729943731,13796928253752987446,3359324593,2394598745,0,0,none,11.8747,1
11,1728456456,15388307373066078177,2786267420,1993744450,0,0,none,6.7863,1
40,1730112283,37351797901701588,2717416556,794599478,0,0,none,10.7041,2
189,1733651994,12852855689937520796,3915067989,3026882549,0,0,none,10.1215,1
172,1734167267,5879904265821877014,926567526,907633113,2,0,none,9.3731,2
125,1729260888,13727391369086068564,1034301236,2645716411,0,0,none,14.0187,1
157,1730736918,12274872203540624009,147574292,907633113,0,0,none,16.2056,1
193,1735377688,8794600759764819891,2890041743,907633113,1,0,none,9.3281,1
174,1727955892,12635702970531860860,413031777,3026882549,0,0,none,11.8066,2
158,1730544332,12773559570687722047,3766977429,3656383652,0,0,none,10.8554,2
154,1729246657,10599452077473450687,1916372570,2394598745,0,0,none,10.3549,0
25,1733990696,12631094830329017713,2423489168,1993744450,0,0,none,7.9093,2
94,1728989381,12560886411890821245,990016052,1993744450,0,0,none,10.705,2
134,1729173794,7365237356794223987,2667376328,3656383652,0,0,none,13.8269,1
41,1730466305,18335370499749840307,3723010209,907633113,0,0,none,12.9672,2
93,1733815714,9334627821681675518,113973144,3656383652,0,0,none,7.5119,2
54,1728822164,14809483303155245602,2319006929,3656383652,0,0,none,12.1461,2
55,1735048554,351494638179093263,1154204184,2645716411,0,0,none,13.8166,2
39,1730967666,11838212427098239055,1329549067,907633113,0,0,none,8.1586,1
160,1733835111,6583676863182294838,3941743252,3026882549,0,0,none,12.7767,2
37,1730198001,3733093924556165708,3298649308,3026882549,0,0,none,10.4342,0
59,1732966003,12426740338855017846,3359324593,44253817,0,0,none,11.309,1
183,1733733084,8849751832202096891,2391641406,3026882549,0,0,none,8.4165,1
149,1731334942,13275499356588591263,3987235873,44253817,0,0,none,14.223,2
135,1728546710,16719232429555798297,1744663388,44253817,0,0,none,7.6485,0
91,1734162667,1059599934232172539,3780704731,2394598745,0,0,none,8.0653,2
196,1734702517,3135447213176950100,664887830,44253817,0,0,none,13.8383,2
6,1729420073,2410240308509901097,1860892319,3656383652,0,0,none,10.7055,2
28,1729763170,16416782518864750418,2450927165,2394598745,0,0,none,9.9544,2
26,1729427849,3981319112213295558,1543462504,2394598745,1,0,none,12.5525,0
7,1734966814,8717428134697119940,4285827102,2394598745,0,0,none,15.0057,1
151,1729172985,15580849507657178759,762059214,3026882549,0,0,none,13.9547,2
60,1730207325,11808174165189055912,4074612818,1993744450,0,0,none,13.24,2
81,1728223696,11143525509613113035,1055026484,794599478,0,0,none,14.1488,2
58,1729850945,3800635203240833072,4283322283,907633113,0,0,none,10.2094,2
26,1729599479,13518675596621908788,4173229266,2394598745,0,0,none,12.072,0
175,1731242234,5715767553509908136,3894342428,44253817,0,0,none,12.6205,2
155,1735230615,643107069872034509,1727908717,907633113,0,0,none,16.2555,1
95,1733391488,8814494439959794304,2622194873,3656383652,0,0,none,9.5801,0
167,1735472779,11580869235389045774,1549579738,2394598745,0,0,none,11.964,1
138,1732619771,10890613402933747422,944196272,1993744450,0,0,none,11.4551,2
113,1732699117,1362982032740794044,1369044773,2394598745,0,0,none,9.2091,1
200,1734679851,1444732987296725201,2262629608,3656383652,0,0,none,7.6127,1
7,1730297384,8717428134697119940,1376421849,2394598745,2,0,none,13.9461,0
35,1734533906,16880252259139611357,2738660368,2394598745,0,0,none,15.0426,2
128,1731754710,4263016761328152719,3302010203,907633113,0,0,none,10.9677,0
131,1732090258,5099018709491072783,105865784,3656383652,1,0,none,8.1149,0
85,1733906069,15218030096370447490,7272910,2394598745,1,0,none,8.6154,1
24,1731906826,919187614339548461,2081441576,1993744450,1,0,none,4.9934,0
150,1732546298,1726796867526764603,1945074485,3026882549,0,0,none,14.6572,1
121,1730550478,13990631563758389337,1392875279,3026882549,0,0,none,12.4952,2
22,1734686901,16524625322810775940,90486562,794599478,0,0,none,9.4458,1
4,1729531101,9293517296842578377,2224561472,907633113,0,0,none,17.4617,0
59,1731060133,11842743882968255743,2189161183,44253817,0,0,none,9.8108,2
53,1735385778,15156900609185852833,2262629608,2394598745,0,0,none,11.5783,2
33,1733655510,822047216357968155,601347592,2394598745,0,0,none,10.9948,2
90,1728047519,13762847496431265699,4176500836,44253817,1,0,none,13.123,0
107,1731944114,7302689031992674633,2622194873,44253817,0,0,none,15.58,0
1,1729256382,3955312511262981809,2292568370,907633113,0,0,none,13.067,0
35,1735316582,16880252259139611357,447908608,2394598745,0,0,none,16.2366,0
186,1732635707,9159336337135468317,1276246308,1993744450,0,0,none,15.7056,1
158,1728557473,12773559570687722047,1096891114,2645716411,0,0,none,10.9176,1
7,1734533101,8717428134697119940,2252793440,2645716411,0,0,none,14.9071,1
112,1731140056,9318380984695957191,4228577089,44253817,0,0,none,8.4086,0
126,1729182919,15566345330436598532,3362560448,794599478,2,0,none,16.623,1
92,1734187410,15179061260703915501,1877898271,1993744450,0,0,none,14.5439,1
24,1731042483,12765096961121618735,2777489131,1993744450,0,0,none,5.0388,0
191,1731405669,7606634864365107585,1771991059,1993744450,0,0,none,10.0739,2
66,1733842018,9898399168709582182,4122837359,1993744450,0,0,none,14.8061,1
121,1730379569,4920281611003144290,3049598189,794599478,0,0,none,13.1088,1
75,1734157428,8789962356462624923,3992746759,1993744450,0,0,none,6.1751,2
133,1732864602,9660075236221455814,3329594089,1993744450,1,0,none,7.1931,2
83,1730900291,12787626043662491197,2636957630,3026882549,0,0,none,13.748,2
96,1733296378,10039531253479419917,2966448711,3656383652,0,0,none,7.4371,2
22,1731318652,11271519817388186399,2907200810,1993744450,0,0,none,10.0456,0
162,1728902763,9185371041268136829,2625155256,907633113,1,0,none,10.5626,2
172,1732181487,5879904265821877014,511716231,907633113,2,0,none,9.4155,0
105,1734872941,3900383634726965757,959820153,794599478,0,0,none,13.0888,0
63,1728543530,6292589138386116232,398567449,44253817,1,0,none,7.0189,0
14,1729755112,9412922629006806029,2186477449,44253817,0,0,none,7.6705,1
36,1729588991,8063692943215254499,398567449,907633113,0,0,none,9.4726,1
123,1728127012,17394067622096886747,931524922,3656383652,1,0,none,11.4725,1
109,1730460398,6395356113773333254,3610353942,2394598745,0,0,none,11.577,0
82,1730295050,2576922314011652444,3980819642,2645716411,0,0,none,13.27,1
36,1734936600,8063692943215254499,254910966,907633113,0,0,none,7.0679,2
79,1730027751,5985784577454727967,4095658844,3656383652,0,0,none,11.3874,2
97,1728998027,10548206740421852795,2400465642,907633113,1,0,none,13.0267,1
174,1730905591,12635702970531860860,1546929965,3026882549,0,0,none,15.1693,1
157,1732632665,13986674144045740643,3476897446,907633113,0,0,none,14.8583,1
45,1728284895,18154438423774115565,3333331986,794599478,2,0,none,6.9726,0
71,1735031042,1049066928377936941,3460563344,2394598745,1,0,none,8.9917,1
199,1728727192,8674775825835363306,3419787649,3656383652,0,0,none,10.0578,1
145,1728465601,7150237249065381393,3304533875,3656383652,0,0,none,9.4318,2
131,1728383970,5099018709491072783,1583174432,3656383652,0,0,none,10.5562,1
57,1730457487,12119775825702704180,1771991059,907633113,1,0,none,10.6553,1
112,1731230616,9318380984695957191,2466318146,44253817,0,0,none,9.2643,2
197,1734077324,2655086737335291568,2118500634,2394598745,1,0,none,8.082,2
39,1731053715,11838212427098239055,2622194873,907633113,0,0,none,8.4457,0
191,1734694960,7596892599302739874,728844048,1993744450,0,0,none,11.6501,1
129,1732449030,16078696902797644223,3532794282,3656383652,1,0,none,11.9518,2
38,1730968819,10883483814181388531,775663982,907633113,0,0,none,8.6004,1
58,1735209786,3800635203240833072,1925335221,1993744450,0,0,none,10.6841,0
63,1727939554,18273227209866722943,843719061,44253817,0,0,none,7.1768,0
199,1727780551,8674775825835363306,3167944308,2394598745,0,0,none,11.238,0
99,1730804496,16505854208795083265,1583174432,2645716411,1,0,none,10.9504,0
152,1731059214,17982802821855104672,24024508,3026882549,0,0,none,9.5865,2
163,1729612073,1391490232178107923,2044185846,3026882549,0,0,none,15.8272,0
154,1728902131,10599452077473450687,2232088245,907633113,0,0,none,10.5803,2
171,1728631007,1018410270822652496,115383487,794599478,1,0,none,7.1501,1
23,1734604069,2951710970309212195,632386653,2394598745,0,0,none,10.4808,0
154,1728989448,10599452077473450687,1683617725,2394598745,0,0,none,11.0781,0
103,1730456218,10402990287159557824,3239498509,3026882549,0,0,none,10.2101,0
70,1730711417,13875562619675028000,1572371798,794599478,0,0,none,9.2992,2
71,1733658851,2625138512666303286,2603147898,2394598745,0,0,none,11.7014,0
19,1732526780,1204975706877965953,40415204,1993744450,0,0,none,9.4083,0
103,1727864539,10402990287159557824,554647911,3026882549,0,0,none,10.4613,0
10,1729428210,14722597662345145608,3984660264,907633113,0,0,none,12.6741,2
9,1728557963,231545540110201356,1636207086,794599478,0,0,none,10.7414,0
67,1733312691,8205226283821969952,3580694383,907633113,2,0,none,11.5752,1
51,1728564240,13513824117804581744,511716231,907633113,0,0,none,12.7416,2
26,1730024072,13518675596621908788,291200714,2394598745,0,0,none,10.1833,2
23,1733219864,2951710970309212195,882012566,2394598745,0,0,none,10.1465,1
5,1729252818,7317547298697548975,2136595106,1993744450,0,0,none,12.0825,2
23,1730974773,3362328796548178942,3334694215,2394598745,1,0,none,10.5239,1
179,1728556105,6167665244456872249,1565506179,2394598745,0,0,none,10.2843,1
98,1730978799,10179037415832933484,4227187691,794599478,0,0,none,11.205,2
128,1731072170,4263016761328152719,661297031,3026882549,0,0,none,13.2811,2
39,1729062048,11838212427098239055,4227187691,794599478,0,0,none,7.0653,1
56,1731410416,663501665012589237,384163404,1993744450,0,0,none,11.5586,1
141,1730547546,16223536388622402548,1967991196,794599478,0,0,none,11.4386,1
20,1727768621,1922055120384991203,395040879,3026882549,0,0,none,7.8992,2
153,1734508265,12824827693586968306,851184746,794599478,0,0,none,7.9447,2
57,1728377823,12119775825702704180,1055622861,907633113,0,0,none,9.1836,1
94,1733307433,13299969138753958632,8484521,1993744450,0,0,none,10.3687,1
104,1729241361,10064116058889422414,831083943,3026882549,0,0,none,8.6401,0
122,1727946297,8425631708460780901,2227435521,1993744450,1,0,none,8.9553,0
2,1731922609,12846151634927366164,540313913,794599478,0,0,none,9.5743,2
132,1732613895,1208664248226896309,1154204184,907633113,0,0,none,9.445,2
16,1735204168,3692541128753860870,738167039,2645716411,0,0,none,9.2535,1
44,1729846585,10283656244718747968,2222278210,44253817,0,0,none,8.905,0
142,1729337452,2507625949834523772,2493585588,3026882549,0,0,none,11.6619,0
135,1729837206,16719232429555798297,2402516119,44253817,0,0,none,6.3816,2
193,1733830770,8794600759764819891,1638478865,907633113,1,0,none,11.7562,0
89,1735117335,2317644223461811247,3185105180,44253817,0,0,none,9.271,2
136,1734276545,1138937721887925989,2179175841,3656383652,0,0,none,15.6605,2
180,1735133263,11583511201029031772,2413617423,2645716411,1,0,none,13.5078,0
33,1733739045,822047216357968155,2009801765,2394598745,0,0,none,10.4196,2
85,1730453850,15218030096370447490,333570613,2394598745,0,0,none,9.7037,0
168,1730641514,592188395080688271,3730288557,44253817,0,0,none,13.8405,0
45,1728633944,10473559755413357571,1737029798,2394598745,0,0,none,7.981,2
165,1728037043,11914115782120315574,4002619565,794599478,0,0,none,10.1569,0
170,1734598843,15825157685786729273,3449364333,3656383652,0,0,none,8.8495,2
4,1731243562,9293517296842578377,1028671974,907633113,0,0,none,12.7764,2
79,1735476332,2943347442361932935,3727834597,3656383652,0,0,none,12.572,1
146,1734784436,10575463142306829840,3078200818,1993744450,0,0,none,12.7878,0
187,1728306264,692462145282190152,1653909724,3026882549,0,0,none,13.1026,1
12,1728647226,8253081856343977678,2466933616,794599478,0,0,none,11.8083,2
18,1731063433,7554845788034348693,357154831,3026882549,0,0,none,10.8695,1
50,1733041158,9937152009069069284,3082494920,2645716411,1,0,none,8.1608,1
118,1733210221,8135238515071036180,1392875279,2394598745,0,0,none,7.0449,2
48,1730382580,5924379313934305196,4013744099,2645716411,0,0,none,13.6548,0
71,1728649755,14038956163237878306,2739006379,2394598745,0,0,none,12.4792,1
154,1728906613,10599452077473450687,2394860866,1993744450,0,0,none,11.901,1
145,1731925863,7150237249065381393,2466318146,3026882549,0,0,none,10.7593,0
57,1735040990,12119775825702704180,4095658844,907633113,0,0,none,11.9987,0
22,1731321657,1179486694259620198,1293310534,794599478,0,0,none,10.5686,0
36,1734440253,8063692943215254499,1736370438,907633113,0,0,none,12.9618,0
154,1729245874,10599452077473450687,2829279422,2394598745,0,0,none,9.8545,0
31,1731667809,6841890410624156225,703859732,1993744450,0,0,none,10.6969,1
2,1732104130,12846151634927366164,2227435521,794599478,0,0,none,12.1604,0
151,1729504624,10805331553847739360,2568062602,2645716411,0,0,none,9.9169,0
12,1732354154,8253081856343977678,3976909698,794599478,0,0,none,9.6831,1
159,1730183576,5844744510830373474,1531619788,794599478,1,0,none,6.5207,0
48,1734188532,5924379313934305196,1122288661,2645716411,0,0,none,14.9181,2
184,1735213398,17089481401433700919,3685959578,44253817,0,0,none,11.812,2
80,1727765639,6376173599242500560,990016052,794599478,0,0,none,6.7364,1
200,1731579607,1444732987296725201,584377352,3656383652,0,0,none,10.1721,1
167,1734698305,11580869235389045774,3754178390,2394598745,0,0,none,12.6242,2
74,1730474499,807426421693127872,621382343,3656383652,0,0,none,15.3583,2
180,1728924738,1438867311667328442,4191209698,2645716411,0,0,none,17.0762,0
89,1729672619,2317644223461811247,4032892943,44253817,0,0,none,8.4918,2
23,1735468004,2951710970309212195,3464307129,2394598745,0,0,none,10.3272,0
34,1730446009,15567581377279671202,3638700522,2645716411,0,0,none,7.6581,2
123,1734696352,17342958211342318897,2075036237,3656383652,0,0,none,12.1048,2
92,1734171606,15179061260703915501,1565506179,1993744450,0,0,none,10.4968,1
57,1733227750,12119775825702704180,316557774,907633113,0,0,none,12.3555,0
192,1730466465,3492228830610411924,616004377,2394598745,0,0,none,13.1214,2
19,1730021909,10977311754243379981,934510652,1993744450,0,0,none,9.8101,0
33,1733057246,5145855718532545914,3104283805,2394598745,0,0,none,12.6112,1
146,1728560468,7147117010862646947,1254280481,1993744450,0,0,none,11.7418,1
171,1728026749,1018410270822652496,113973144,794599478,0,0,none,7.2172,0
111,1732612783,15605030536693327225,1995776722,2645716411,0,0,none,9.0862,0
125,1729765018,300386763516548180,2622194873,2645716411,0,0,none,10.3741,1
173,1732103362,16077979952042735603,2424592418,3656383652,0,0,none,11.8942,1
131,1730958764,5099018709491072783,2821042665,3656383652,0,0,none,5.7943,0
6,1731141428,2410240308509901097,1173464534,907633113,0,0,none,8.6376,2
108,1731320479,14635616500337258084,2673203978,3656383652,0,0,none,10.3875,1
197,1729160632,2655086737335291568,665671476,2394598745,0,0,none,10.2209,0
190,1731234879,13348901415285443153,3049598189,907633113,0,0,none,10.4282,1
36,1728550823,8063692943215254499,2568062602,907633113,0,0,none,9.1821,0
51,1730976375,18412310100855930982,3766977429,907633113,0,0,none,10.7404,1
127,1733999033,1417518553764824726,751663016,794599478,0,0,none,10.3846,0
53,1730273476,15474553818838531070,882012566,3656383652,0,0,none,7.4019,0
199,1730453755,12074691558068851519,2767696236,3656383652,0,0,none,9.7391,2
102,1733134520,8546928866075520093,4281274519,2394598745,0,0,none,10.2781,0
172,1729248261,5879904265821877014,4067847365,794599478,1,0,none,10.5066,0
39,1728029692,11838212427098239055,2809222964,907633113,0,0,none,8.0306,1
33,1732012987,822047216357968155,1877898271,2394598745,0,0,none,10.504,1
173,1734085535,16736307052522973229,1363517714,3656383652,0,0,none,10.4598,2
164,1728644862,15584133187961781654,625193660,44253817,0,0,none,10.9818,1
112,1734341882,9318380984695957191,1350503773,44253817,0,0,none,9.8085,0
30,1729846012,3115179599676327012,2390950990,44253817,0,0,none,8.9485,0
96,1728287580,2872745330487692445,2257483662,1993744450,0,0,none,7.6644,0
122,1731582825,13990972553041913748,3419994749,1993744450,0,0,none,11.0318,0
56,1733572961,13651009755336316198,2002599905,1993744450,1,0,none,11.8775,0
70,1730365579,4134811338685655489,3542464162,794599478,0,0,none,9.3193,0
85,1729840193,15218030096370447490,1347797165,2394598745,1,0,none,7.118,1
82,1731669915,2576922314011652444,17380736,2645716411,0,0,none,11.3834,1
133,1731229838,9660075236221455814,2232088245,2645716411,1,0,none,9.2103,0
24,1734415646,919187614339548461,3126435979,1993744450,0,0,none,6.3529,2
135,1735383078,16719232429555798297,2121858958,44253817,0,0,none,10.7874,0
94,1733481473,12560886411890821245,618260198,1993744450,2,0,none,10.6601,1
149,1733483275,10817205741463642345,2736581163,44253817,2,0,none,11.2672,1
8,1731416099,11319011267759652863,2668748417,1993744450,0,0,none,12.8616,1
84,1732618181,10898099830391234525,3148681074,44253817,0,0,none,10.6768,2
152,1733388895,17982802821855104672,882995711,2645716411,0,0,none,9.0726,2
124,1731400734,11889090766288939314,850987707,44253817,2,0,none,8.5806,2
125,1734444748,13727391369086068564,2966448711,1993744450,0,0,none,13.9637,0
119,1729685340,16544840416463640869,2266131361,2394598745,0,0,none,12.128,0
164,1731833362,15584133187961781654,1565506179,44253817,0,0,none,8.6117,1
110,1728900777,13860327312268951004,2275473155,3656383652,0,0,none,10.3303,2
121,1729173235,377317438252287429,30875180,794599478,0,0,none,13.7383,2
43,1733045000,8066180902518238644,1524373857,2394598745,0,0,none,9.188,2
75,1729240463,4788233993255724672,990016052,1993744450,0,0,none,8.6417,2
16,1727860978,3692541128753860870,983174070,2645716411,2,0,none,9.3812,0
76,1735225455,5201162600141245846,2391641406,3026882549,0,0,none,15.1561,1
25,1734601404,12631094830329017713,3078200818,1993744450,0,0,none,9.499,1
182,1734501530,2000564027659191606,1736370438,2394598745,0,0,none,5.9838,0
156,1734518352,8427524431720958081,782147452,3656383652,1,0,none,10.492,2
183,1731748528,8849751832202096891,1786890784,3026882549,0,0,none,9.4214,1
160,1729946554,6583676863182294838,3624073269,3656383652,0,0,none,12.5645,2
181,1727877620,4897695964490070260,2440260663,3656383652,0,0,none,13.9947,0
86,1733211889,2908978818084261242,2264434401,907633113,0,0,none,7.5485,2
25,1728202834,2324121100550104314,2129152982,1993744450,0,0,none,8.5538,0
103,1731579529,10402990287159557824,1212355971,2645716411,0,0,none,10.2452,1
143,1730016167,640748887290044956,293873192,1993744450,0,0,none,8.1712,0
154,1729767564,10599452077473450687,4289076869,1993744450,0,0,none,11.1791,0
182,1733295688,2000564027659191606,3006419982,44253817,0,0,none,7.0395,0
24,1733211219,11556918202820589068,3059913527,1993744450,0,0,none,7.4172,2
37,1731159988,3733093924556165708,69844372,3026882549,0,0,none,13.8011,0
75,1727762860,4788233993255724672,1291799346,44253817,0,0,none,6.3557,1
171,1728291304,1018410270822652496,40218734,794599478,1,0,none,9.1192,0
144,1731498933,4167057865379048653,3461911672,2394598745,0,0,none,12.0167,2
52,1728387321,4955788039932937779,937931568,2394598745,0,0,none,11.3393,2
56,1731937917,13651009755336316198,1228782887,1993744450,0,0,none,13.7757,2
10,1734260504,14722597662345145608,975285369,3656383652,0,0,none,11.2494,2
1,1731149516,3955312511262981809,3963822273,907633113,1,0,none,10.6303,1
17,1731411217,5099154525843142428,2408600781,907633113,0,0,none,11.5011,0
13,1730638436,16501179315635600466,3671184207,3656383652,1,0,none,12.7474,1
101,1729584927,11633951757227770575,1424039065,1993744450,0,0,none,8.2041,0
173,1734785518,16077979952042735603,3840763605,3656383652,0,0,none,12.8723,2
66,1732794031,18120434129510339986,581706374,1993744450,1,0,none,11.4437,0
10,1731579214,14722597662345145608,1857799546,907633113,0,0,none,10.0891,2
111,1733200553,15605030536693327225,3070859815,2645716411,0,0,none,4.733,0
192,1731156107,3492228830610411924,1153523135,2394598745,0,0,none,12.8671,0
194,1728895367,6216298921734628600,1640136060,1993744450,0,0,none,8.7325,1
102,1729152598,8085688749794960776,3549252443,3026882549,1,0,none,8.0421,2
171,1735122164,1018410270822652496,3558626019,907633113,0,0,none,10.4257,1
45,1734238958,18154438423774115565,424840265,794599478,0,0,none,5.2038,2
50,1732696500,254322068331712836,3509933059,2645716411,0,0,none,8.4672,2
165,1734443505,3415362411615881334,3066760502,794599478,0,0,none,13.7283,2
28,1729252158,11243426074172311758,1364284252,1993744450,0,0,none,11.888,2
127,1731911903,1417518553764824726,817437980,794599478,0,0,none,6.7216,1
8,1728570291,6373783182483791339,3490277128,794599478,0,0,none,14.2603,1
85,1733042364,15218030096370447490,2431190780,2394598745,0,0,none,8.5932,1
102,1731576885,8546928866075520093,1248384137,3026882549,0,0,none,9.3733,1
11,1728378919,10925230623824663159,3265679916,1993744450,0,0,none,9.009,1
153,1734776854,12824827693586968306,2332187791,794599478,0,0,none,10.6068,1
13,1734690639,2138531931491539695,170081798,3656383652,0,0,none,10.6285,2
39,1731480066,7761462803815828976,2290675706,794599478,0,0,none,6.575,0
147,1727949216,18045619454686667832,2222278210,1993744450,1,0,none,9.9151,0
105,1734431077,3900383634726965757,514124023,794599478,0,0,none,10.5408,1
164,1729938836,15584133187961781654,3029067117,44253817,0,0,none,10.8045,1
180,1734107100,1438867311667328442,2636957630,2645716411,0,0,none,16.4102,1
127,1735371591,16138311208262522845,4191332444,794599478,0,0,none,7.8621,1
66,1728299560,11864331012942922342,37050622,1993744450,0,0,none,11.0515,1
57,1730539511,12119775825702704180,1386467890,907633113,0,0,none,9.4822,2
170,1732352133,10377885976657489423,2052203372,794599478,0,0,none,8.9748,1
144,1730291498,8862081169672417649,2588259684,2394598745,0,0,none,12.4012,1
127,1730102747,16138311208262522845,1813968644,3026882549,0,0,none,8.0995,2
118,1732957678,1262974978385889458,1421575270,1993744450,0,0,none,9.1754,2
105,1734518362,3900383634726965757,2752708882,794599478,0,0,none,10.5874,1
138,1728118916,10890613402933747422,2343237746,1993744450,0,0,none,9.08,0
153,1729673571,12824827693586968306,751663016,2645716411,1,0,none,8.8284,0
72,1729685637,2934871141539498129,200045174,907633113,1,0,none,12.0514,2
126,1729361748,15566345330436598532,2709266178,794599478,0,0,none,18.0332,2
8,1728478816,6373783182483791339,1311473263,1993744450,0,0,none,13.0148,2
163,1727780858,9390576733080706721,2831176100,2394598745,0,0,none,11.2068,1
59,1728482574,18179849622061397843,1800084496,44253817,0,0,none,14.2194,1
159,1731394123,5844744510830373474,2606676912,794599478,0,0,none,6.9552,0
71,1729593928,14038956163237878306,1284478703,907633113,0,0,none,10.7798,2
98,1729768731,10179037415832933484,3270847455,794599478,0,0,none,11.1058,2
50,1733817966,254322068331712836,4173229266,2645716411,0,0,none,7.9451,1
11,1734434212,10925230623824663159,2878915564,1993744450,0,0,none,11.0626,1
171,1731046375,1018410270822652496,339958007,907633113,0,0,none,6.27,0
196,1732361636,3135447213176950100,3978095916,44253817,0,0,none,11.7388,1
99,1728816299,16505854208795083265,3140558486,2645716411,0,0,none,10.5202,1
185,1729594522,11283156701858154296,357154831,2394598745,0,0,none,10.7402,1
135,1729067909,16719232429555798297,689662241,44253817,0,0,none,8.6011,0
109,1734086332,5141555461622738143,1810125385,2394598745,0,0,none,10.7648,1
19,1732525570,1204975706877965953,2343237746,794599478,0,0,none,8.9292,2
152,1733752724,2672509054596748203,200045174,3026882549,0,0,none,14.148,2
26,1729680051,13518675596621908788,1875216015,907633113,0,0,none,10.4984,1
24,1735033373,12765096961121618735,4064734552,1993744450,0,0,none,9.799,1
12,1735207289,8253081856343977678,75705318,794599478,0,0,none,10.1927,1
197,1731835038,2655086737335291568,3304872585,2394598745,0,0,none,9.2875,1
75,1734249473,4788233993255724672,2472644064,44253817,0,0,none,8.2012,2
52,1734864452,13796928253752987446,3542464162,2394598745,0,0,none,10.8723,2
41,1735127795,18335370499749840307,428896329,907633113,0,0,none,11.8604,1
38,1735292213,10883483814181388531,3560301805,2645716411,0,0,none,9.5324,0
116,1730118552,5482672901168532231,449261359,2394598745,0,0,none,12.2494,2
14,1733292412,6031291153349745899,3050066030,44253817,0,0,none,6.0865,0
83,1732617137,12787626043662491197,3313375925,3026882549,0,0,none,10.6642,0
145,1733407405,7150237249065381393,1100025575,3656383652,0,0,none,13.919,2
190,1734596914,13348901415285443153,3740274827,907633113,1,0,none,8.2481,1
14,1727849293,6031291153349745899,3664831482,44253817,0,0,none,5.927,2
127,1733905411,1417518553764824726,1145162862,794599478,0,0,none,8.2935,0
44,1734348924,10778188116313003459,3796149068,44253817,0,0,none,11.6605,0
70,1727861266,11324334330758463473,4196652932,794599478,1,0,none,9.3691,2
18,1733657653,7554845788034348693,2125939355,3026882549,0,0,none,11.4159,0
141,1735128850,16223536388622402548,4074612818,794599478,0,0,none,12.4113,0
72,1731939294,16378668747103924656,3124076990,907633113,0,0,none,14.4642,2
169,1733828803,12843100239661722841,1087983709,3026882549,0,0,none,11.2661,2
100,1733483842,200028776184099710,2659845154,2645716411,0,0,none,11.4706,2
174,1735123321,12635702970531860860,2140049460,3026882549,0,0,none,10.5634,1
192,1733399306,16501179315635600466,316557774,2394598745,0,0,none,11.7205,0
91,1729158139,1059599934232172539,1125522768,2394598745,0,0,none,9.9096,0
117,1728986435,7240960605225076181,1619786405,2645716411,0,0,none,10.0131,2
83,1728912741,15220630054478111069,1087983709,3026882549,0,0,none,13.6869,2
193,1728645721,10411270018851280127,2474242413,907633113,0,0,none,11.2632,1
37,1734528116,3733093924556165708,850987707,3026882549,1,0,none,13.391,1
21,1730384088,2949130788954667357,694007345,44253817,0,0,none,14.247,1
62,1734171621,753487918412014617,3549252443,794599478,0,0,none,10.3881,0
7,1731865919,8717428134697119940,3359324593,2645716411,2,0,none,17.9098,0
43,1729242211,8066180902518238644,4196652932,2394598745,0,0,none,9.1852,1
98,1729681281,10179037415832933484,1995776722,2645716411,0,0,none,10.9916,1
107,1728840403,7302689031992674633,2720569307,44253817,0,0,none,17.3062,0
154,1732111278,10599452077473450687,3171267018,2394598745,0,0,none,13.9694,0
65,1732017618,10780674447719375591,1243437365,3656383652,0,0,none,12.0772,1
142,1733915883,2507625949834523772,1101583675,1993744450,0,0,none,11.1075,2
155,1734864219,15770905058614505485,2606676912,3656383652,0,0,none,10.8482,0
192,1729349633,3492228830610411924,2115788751,2394598745,0,0,none,14.7049,0
99,1731408629,16505854208795083265,3078200818,2645716411,0,0,none,10.7513,2
176,1729345289,6458628501975525705,3171267018,2394598745,0,0,none,13.6124,0
133,1729845149,9660075236221455814,2081174513,2645716411,0,0,none,8.78,1
86,1735199369,2908978818084261242,2127543900,907633113,0,0,none,7.8201,2
115,1734604786,5265048165673053257,933187786,2645716411,0,0,none,10.5715,0
29,1730804479,10037548549850018703,2884640129,2394598745,0,0,none,10.9614,0
142,1734612233,2507625949834523772,1447273369,3026882549,0,0,none,12.6775,2
181,1731244870,4255813130825164216,413031777,3656383652,1,0,none,13.3718,2
119,1731764003,7223080118316890708,2645899363,907633113,0,0,none,13.3329,2
79,1734437527,18178980329304333944,1619786405,3656383652,0,0,none,12.2186,0
135,1735379009,16719232429555798297,1593100154,44253817,0,0,none,9.5708,0
