user_id,timestamp_unix,device_hash,ip_hash,geo_hash,failed_attempts,label,attack_type,hour_of_day
157,1730215391,9219455754066536498,3119079827,907633113,0,0,none,15.2682
54,1730725744,17313178418915335692,2270154834,3656383652,0,0,none,13.3696
35,1731153523,16880252259139611357,1445055227,2394598745,0,0,none,12.0709
8,1735309296,11319011267759652863,3263230520,794599478,0,0,none,14.1331
166,1732354952,12834316033840531309,1234292301,44253817,0,0,none,9.5709
102,1730117222,9440486179873531024,835725419,3026882549,0,0,none,12.3063
32,1734006402,4377618090903770620,678141401,3026882549,0,0,none,12.2781
171,1730796485,1018410270822652496,2497563701,907633113,0,0,none,9.0369
113,1732249358,16014723786373598169,949892791,4283987367,6,1,brute_force,4.4702
18,1730370999,6740554015965185528,1866924289,2394598745,0,0,none,10.6455
67,1731755384,8205226283821969952,665671476,907633113,1,0,none,11.0926
39,1728637579,11838212427098239055,1806637716,794599478,0,0,none,9.2194
163,1731419417,9751580579134054355,839971176,2394598745,1,0,none,13.8339
200,1731664527,1444732987296725201,1945074485,3656383652,0,0,none,10.158
30,1729939087,14825202667739058535,2252793440,44253817,0,0,none,10.3985
68,1734275480,310405182006291994,1013586511,907633113,0,0,none,14.9539
194,1727760732,6216298921734628600,3006419982,1993744450,0,0,none,5.4786
19,1732962157,1204975706877965953,3704299515,1993744450,0,0,none,10.5826
18,1732452248,6740554015965185528,3996731274,3026882549,0,0,none,12.4903
31,1733561685,6841890410624156225,3089698058,907633113,0,0,none,8.8041
162,1729171916,12826305685814631827,1569381901,907633113,0,0,none,13.6027
165,1732962286,10235567890131225531,2261575038,3026882549,0,0,none,10.3232
105,1728209195,3900383634726965757,2723105089,794599478,0,0,none,10.0531
104,1730803568,10918174669829410264,1524373857,3026882549,0,0,none,10.5778
171,1730106539,1018410270822652496,1517016113,907633113,0,0,none,9.1764
28,1730375992,11243426074172311758,3263230520,2394598745,0,0,none,12.2091
144,1730980593,9862521759213296412,3919199270,2394598745,0,0,none,12.0327
21,1732717257,2949130788954667357,2609155354,44253817,0,0,none,14.2758
158,1729850506,12773559570687722047,3976909698,2645716411,0,0,none,10.1501
57,1733132334,12119775825702704180,2343237746,907633113,0,0,none,9.6823
28,1733230401,16416782518864750418,3765573663,1993744450,0,0,none,12.8235
195,1730546524,6183876540826662010,1981548594,1993744450,0,0,none,11.5153
82,1734344594,5463019973574948461,86127436,2645716411,0,0,none,10.4316
31,1733131907,6841890410624156225,3773511333,907633113,0,0,none,9.7193
2,1732695833,12846151634927366164,127881136,794599478,0,0,none,8.1809
86,1729414663,2908978818084261242,398567449,907633113,0,0,none,9.1729
151,1734514873,11749907939095721318,1329549067,3026882549,1,0,none,9.9147
130,1734596769,14181038270612383757,2857359813,1993744450,0,0,none,8.4693
167,1729083701,11580869235389045774,980281575,2394598745,0,0,none,13.0271
166,1732107276,6269723981067508328,3973928211,907633113,0,0,none,13.1559
38,1729763642,10883483814181388531,2362505010,907633113,0,0,none,9.8797
123,1731416871,17394067622096886747,3082494920,2645716411,0,0,none,13.0895
2,1733392752,12846151634927366164,3049598189,794599478,0,0,none,9.86
133,1732437095,9660075236221455814,105865784,1993744450,0,0,none,8.5353
77,1733394764,11368278368259780787,2716682771,794599478,0,0,none,10.5885
61,1731064265,15508094895627257777,817437980,1993744450,0,0,none,11.3368
179,1730710181,6167665244456872249,1436177092,44253817,0,0,none,8.9585
199,1734694985,8674775825835363306,514124023,3656383652,0,0,none,11.6181
90,1729518020,8859936296487214287,4173229266,44253817,1,0,none,13.8105
138,1729939257,926513150439516275,109802433,1993744450,0,0,none,10.571
77,1729258468,11368278368259780787,2307276184,794599478,0,0,none,13.4319
18,1734692780,7554845788034348693,2353787168,3026882549,0,0,none,10.9105
123,1730215498,17342958211342318897,301396982,2645716411,0,0,none,15.4171
173,1729157370,15442211184117470210,254851486,3656383652,0,0,none,9.4848
39,1731320912,11838212427098239055,1096891114,2394598745,1,0,none,10.4469
46,1729934696,4639037506956488423,1520394824,2645716411,0,0,none,9.1841
114,1727897830,13081358287856181534,1863307124,2394598745,0,0,none,19.605
126,1733498299,15566345330436598532,3029067117,794599478,0,0,none,15.1269
58,1729160877,82155414158148206,806570425,1993744450,0,0,none,10.2794
17,1734082081,5099154525843142428,1860517460,907633113,0,0,none,9.6608
5,1732530250,6376991671239036075,2054732942,794599478,1,0,none,10.2491
40,1734949920,37351797901701588,4235876131,794599478,0,0,none,10.4066
87,1733931370,1243733707731123571,2857359813,907633113,0,0,none,15.6451
42,1732355834,2186615170681980484,4182685481,1993744450,0,0,none,9.7045
60,1729822574,16196213317977653363,838254622,2377735281,0,1,account_takeover,2.3918
94,1733558564,14464883463521319761,1421575270,1993744450,0,0,none,8.028
158,1732374994,12773559570687722047,2997196687,2645716411,0,0,none,15.1731
128,1729677803,4263016761328152719,3963822273,3026882549,1,0,none,9.8886
161,1734262080,17267736476014343651,3419787649,3026882549,0,0,none,11.5043
77,1728474933,10555423925344159641,2717579728,794599478,0,0,none,11.9445
147,1730622363,10312349788587945349,1062029798,1993744450,2,0,none,8.4085
84,1734510013,10898099830391234525,843719061,44253817,0,0,none,8.5251
11,1730029042,10925230623824663159,1427716912,1993744450,0,0,none,11.7445
126,1730994847,15566345330436598532,4285827102,794599478,0,0,none,15.7995
34,1732102352,15567581377279671202,3464307129,2645716411,0,0,none,11.6878
173,1733223776,16077979952042735603,959720401,3656383652,0,0,none,10.9148
98,1731767568,10179037415832933484,1732208811,794599478,0,0,none,14.7697
28,1728984094,11243426074172311758,1781316723,1993744450,0,0,none,9.4797
21,1732455751,2949130788954667357,1184554076,44253817,0,0,none,13.8607
143,1728546430,16193467109239494659,2223466354,1993744450,0,0,none,7.6253
12,1734831603,5761471806305074852,2372978141,3044893348,3,1,brute_force,1.5707
154,1731160076,10599452077473450687,880932423,2394598745,0,0,none,14.0477
36,1729408668,8063692943215254499,2809222964,907633113,0,0,none,7.5316
119,1733756679,16544840416463640869,435593167,2394598745,1,0,none,14.9537
65,1734959754,10780674447719375591,2992102020,3656383652,0,0,none,13.0643
68,1734173582,310405182006291994,507625554,907633113,0,0,none,11.073
102,1734005898,8085688749794960776,3984660264,3026882549,0,0,none,12.2049
23,1732702159,3362328796548178942,4176726440,2394598745,0,0,none,10.3796
179,1732700883,6167665244456872249,3298506995,2394598745,1,0,none,9.8982
80,1734082187,13119498667825866714,933187786,44253817,0,0,none,9.73
160,1734005863,6583676863182294838,3015006898,3026882549,0,0,none,12.1126
112,1729932130,9318380984695957191,2048764254,44253817,0,0,none,8.7768
159,1732007890,2919221488572407177,66494539,794599478,0,0,none,9.3676
68,1735130355,310405182006291994,1732208811,907633113,0,0,none,12.7064
101,1733045766,11633951757227770575,319338917,1993744450,0,0,none,9.3776
193,1727952273,8794600759764819891,3644574184,907633113,2,0,none,10.5636
168,1732194407,592188395080688271,4225375756,2645716411,0,0,none,13.3449
76,1733927491,4738080818056592420,4032892943,3656383652,0,0,none,14.3642
74,1727971151,3550740037249758574,3477037766,794599478,2,0,none,16.0865
89,1734353820,372505680707564485,3393667723,44253817,0,0,none,13.155
112,1734519460,9318380984695957191,3265679916,44253817,0,0,none,10.9685
79,1727787075,5985784577454727967,1901603560,3656383652,0,0,none,12.8596
69,1732196672,12751199748953653535,4118527523,2394598745,0,0,none,13.6323
34,1730196413,15567581377279671202,860797348,2645716411,0,0,none,10.1582
74,1730374214,3550740037249758574,1585273213,3656383652,0,0,none,11.7528
61,1732614704,782840387665755300,1983396114,1993744450,0,0,none,9.8914
107,1729259441,7302689031992674633,1994891921,794599478,2,0,none,13.6221
40,1734961086,16956318180170554642,4064687280,794599478,0,0,none,13.8423
64,1729414942,427488411444060589,4017050944,3026882549,0,0,none,9.1103
84,1733049112,7416858434005047106,3556188984,44253817,0,0,none,10.3865
199,1729778556,12074691558068851519,357256770,2394598745,0,0,none,14.0752
23,1732970087,3362328796548178942,4002619565,2394598745,0,0,none,12.4175
161,1731401697,15349951294551705087,3588359178,3026882549,0,0,none,8.6788
9,1732871802,231545540110201356,777723860,794599478,0,0,none,9.391
166,1733136111,12834316033840531309,4136878442,44253817,0,0,none,10.5476
128,1733053637,4263016761328152719,3487647895,3026882549,0,0,none,11.8662
55,1732450605,2666920019815858651,4058568497,2645716411,1,0,none,12.2475
7,1732465613,8717428134697119940,3468629297,2645716411,0,0,none,16.2649
191,1730280764,1162038797093998794,2417664641,1993744450,0,0,none,9.5014
32,1734279306,6248064628082979289,2966448711,3026882549,0,0,none,16.2375
106,1729250389,8417382088964370068,1543462504,3026882549,0,0,none,11.3599
165,1729397956,14593097632541508276,2342610214,2117461838,1,1,account_takeover,4.406
125,1732450812,13727391369086068564,2044457028,2645716411,0,0,none,12.0916
59,1733574727,12426740338855017846,2292038256,44253817,0,0,none,12.4692
112,1733050355,9318380984695957191,2292575092,44253817,0,0,none,11.0487
190,1728028265,15567581377279671202,3391746123,907633113,0,0,none,7.7231
18,1732444612,7554845788034348693,2898719978,3026882549,0,0,none,10.852
128,1731747900,4263016761328152719,2574407172,3026882549,0,0,none,8.8923
98,1732971818,10179037415832933484,395040879,794599478,0,0,none,13.0952
40,1733403699,37351797901701588,3140558486,794599478,0,0,none,12.9469
97,1729424996,10548206740421852795,1543462504,907633113,0,0,none,11.99
154,1729513045,10599452077473450687,78760145,1993744450,0,0,none,12.4525
149,1730202583,13275499356588591263,1963131003,44253817,0,0,none,11.8143
100,1728905541,200028776184099710,4177442984,794599478,0,0,none,11.4307
34,1731404679,15567581377279671202,3796149068,2645716411,0,0,none,9.7894
33,1730972440,822047216357968155,1291799346,2394598745,0,0,none,9.9264
40,1734593293,16956318180170554642,2261723346,794599478,0,0,none,7.6775
27,1731318972,6216298921734628600,3288148996,3656383652,0,0,none,9.6969
74,1728476673,3550740037249758574,653864908,3656383652,0,0,none,12.3947
125,1730820418,17847583933584976128,3359880809,2645716411,0,0,none,15.4897
139,1728903864,8211131581758444525,4017050944,3026882549,0,0,none,11.085
134,1730988823,7365237356794223987,2717416556,3656383652,0,0,none,14.4578
35,1732020674,16880252259139611357,1983396114,2394598745,1,0,none,12.9661
139,1730194445,8211131581758444525,3379510819,2645716411,0,0,none,9.4982
194,1729926154,6216298921734628600,2197641719,794599478,0,0,none,6.891
89,1729501065,372505680707564485,1061573968,44253817,0,0,none,8.7809
62,1727873571,753487918412014617,2261723346,794599478,0,0,none,12.7832
182,1733134882,2000564027659191606,3796884690,2394598745,0,0,none,10.1782
76,1734475641,7415081521047303424,2591695711,2991349423,7,1,brute_force,22.7024
45,1730716888,10473559755413357571,3662694859,794599478,0,0,none,10.5172
64,1734685488,427488411444060589,4108204748,3026882549,0,0,none,8.9018
165,1732107155,3415362411615881334,1266010286,794599478,0,0,none,13.0836
48,1732539981,5924379313934305196,2846005344,2645716411,0,0,none,12.9975
38,1729923574,10883483814181388531,3177165831,907633113,0,0,none,6.5623
38,1733225144,10883483814181388531,2546763199,2645716411,0,0,none,11.6729
59,1729516301,18179849622061397843,2266131361,44253817,0,0,none,13.3877
82,1731924274,5463019973574948461,1333063645,44253817,0,0,none,10.0017
68,1730897233,5441853526086222330,658035637,907633113,0,0,none,12.778
199,1733827026,8674775825835363306,3066760502,3656383652,0,0,none,10.3905
151,1735134401,10805331553847739360,1099192126,2645716411,0,0,none,13.6841
191,1733481455,7606634864365107585,2319006929,1993744450,0,0,none,10.4001
149,1731916097,13275499356588591263,4213069995,44253817,0,0,none,7.6809
4,1728824941,9293517296842578377,2266131361,907633113,0,0,none,13.2975
172,1734256380,2424670774325250499,856026689,907633113,1,0,none,10.1182
73,1733836658,6684407701985065387,3549252443,3656383652,0,0,none,13.2902
200,1734769392,1444732987296725201,2081441576,3656383652,0,0,none,8.5553
74,1735127550,3550740037249758574,3758661732,3656383652,0,0,none,12.1218
40,1729595027,16956318180170554642,3003360095,794599478,0,0,none,11.205
80,1735278293,6376173599242500560,2443892712,44253817,0,0,none,5.6552
164,1730627358,15584133187961781654,1154204184,44253817,0,0,none,9.7565
138,1735124361,926513150439516275,2241981524,1993744450,0,0,none,10.9599
113,1727856217,1362982032740794044,2153688710,2394598745,1,0,none,8.0037
146,1734966424,4272359637432046588,3976909698,1993744450,0,0,none,14.8832
175,1728478756,5715767553509908136,850987707,44253817,0,0,none,13.1433
171,1733819713,1018410270822652496,1860517460,907633113,0,0,none,8.4227
175,1731321603,5715767553509908136,241499222,907633113,0,0,none,10.7638
54,1734179872,14431729428675724608,1013534151,3656383652,0,0,none,12.8009
63,1728635783,18273227209866722943,2179854465,44253817,0,0,none,8.7758
154,1735468409,10599452077473450687,65767680,2394598745,0,0,none,10.3874
170,1728258286,11376678774796521787,1809633046,2529402244,6,1,brute_force,23.9172
124,1728293910,11889090766288939314,3104283805,44253817,0,0,none,9.6333
199,1731235198,8674775825835363306,1877898271,3656383652,1,0,none,10.6354
195,1728126278,6183876540826662010,1687929481,1993744450,0,0,none,11.0715
23,1730234697,2951710970309212195,1787418344,2394598745,0,1,insider_threat,20.8731
60,1730209090,11808174165189055912,616004377,1993744450,0,0,none,13.8046
82,1729426276,2576922314011652444,2777489131,44253817,0,0,none,11.9602
140,1730973876,4392094302072885433,2466318146,2394598745,0,0,none,9.9079
116,1729517856,9807233799014704750,3935286784,2394598745,0,0,none,13.4516
95,1728119254,8633655984500446999,1401915958,3656383652,1,0,none,9.3267
180,1732640837,11583511201029031772,3213972448,2645716411,0,0,none,17.2912
69,1733138271,12751199748953653535,38261276,2394598745,0,0,none,11.3017
174,1734605517,12635702970531860860,3334694215,3026882549,0,0,none,10.8441
51,1730461258,3242376654666210997,4235876131,907633113,1,0,none,11.8573
169,1732188950,6917442825004774651,673269257,3026882549,0,0,none,11.8079
63,1727865253,18273227209866722943,866295853,3656383652,0,0,none,10.3816
112,1730468133,9318380984695957191,46980049,44253817,0,0,none,13.3624
32,1734618849,6248064628082979289,4099715460,3026882549,0,0,none,14.596
41,1732367755,6207399150998124341,1258838781,907633113,0,0,none,13.2527
73,1730540053,6684407701985065387,626359634,44253817,0,0,none,9.4691
92,1733926748,15179061260703915501,3464904399,3026882549,0,0,none,14.2932
154,1729335320,10599452077473450687,2850233124,1993744450,0,0,none,10.8198
68,1734960246,5441853526086222330,1041390078,907633113,0,0,none,13.324
104,1731326625,10918174669829410264,3542464162,3026882549,1,0,none,11.924
3,1727791288,9417693688125414123,1737029798,907633113,0,0,none,14.1177
115,1735391314,5265048165673053257,3558227836,2645716411,0,0,none,13.0218
54,1729345981,14809483303155245602,53942802,44253817,2,0,none,13.715
184,1728471583,15447123993838586150,3328486972,44253817,0,0,none,11.2364
72,1733080668,2934871141539498129,3131375051,907633113,0,1,insider_threat,19.3724
134,1730463760,7365237356794223987,3681097405,3656383652,0,0,none,12.4585
34,1733998384,15567581377279671202,918887412,2645716411,0,0,none,10.2441
167,1731157448,11580869235389045774,2123059471,2394598745,0,0,none,13.1642
45,1730021456,10473559755413357571,2581756557,794599478,0,0,none,9.7627
83,1728044315,15220630054478111069,3870289741,907633113,0,0,none,12.5443
74,1733410069,3550740037249758574,111094995,794599478,0,0,none,14.8626
188,1730370725,14544706506002367154,100674824,794599478,1,0,none,10.3797
124,1735386098,17662325948581992827,2145257038,44253817,0,0,none,11.8695
36,1731886962,9330626703504901128,4216434829,81659432,5,1,brute_force,23.8356
179,1732184662,6167665244456872249,2417664641,2645716411,0,0,none,10.2438
195,1734177061,6183876540826662010,3796884690,1993744450,0,0,none,11.9992
23,1727949580,2951710970309212195,3518114358,2394598745,0,0,none,10.2361
198,1731917172,7779274229492538335,2752842570,3026882549,0,0,none,8.2849
177,1732105938,9248638908756152042,1323112167,3026882549,0,0,none,12.7711
76,1734009277,4738080818056592420,3533596887,3656383652,0,0,none,13.217
198,1728468495,7779274229492538335,2821067141,3026882549,0,0,none,9.9382
32,1733146568,4377618090903770620,2565746206,1993744450,0,0,none,13.5908
181,1733150516,4897695964490070260,975584747,3656383652,0,0,none,14.6376
79,1730116915,5985784577454727967,492747873,3656383652,0,0,none,12.0588
96,1734334390,2872745330487692445,838930111,3656383652,0,0,none,7.3079
175,1729501532,5715767553509908136,4196652932,2645716411,0,0,none,8.9269
87,1727785736,1243733707731123571,4189471818,907633113,0,0,none,12.4598
38,1735373659,10883483814181388531,65767680,2645716411,0,0,none,8.2019
7,1731427471,8717428134697119940,182724597,2645716411,0,0,none,15.938
138,1728036934,10890613402933747422,1116641632,1993744450,0,0,none,10.0607
170,1728297078,15825157685786729273,632386653,3656383652,0,0,none,10.3424
149,1734867343,13275499356588591263,22160851,44253817,0,0,none,11.6512
71,1729078511,14038956163237878306,1461393711,2394598745,0,0,none,11.5686
122,1729065849,16594482394511602814,4067847365,1993744450,0,0,none,7.9273
192,1728562366,3492228830610411924,2636957630,2394598745,0,0,none,12.2117
150,1730536901,1726796867526764603,1857665377,3026882549,0,0,none,8.4815
91,1728390765,8747859939221115456,386745957,2394598745,0,0,none,12.7418
171,1732259441,1018410270822652496,2518198002,794599478,1,0,none,7.402
179,1733917757,6167665244456872249,2540998723,2394598745,0,0,none,11.9344
186,1728474532,6126449127729576617,4289493664,1993744450,0,0,none,11.6698
175,1733487485,3208178774561747884,1013534151,2394598745,0,0,none,12.4682
184,1732191246,17089481401433700919,4104476391,44253817,0,0,none,12.3414
9,1734421997,231545540110201356,1055622861,794599478,0,0,none,8.1323
90,1730283474,13762847496431265699,2786131078,44253817,0,0,none,10.3289
138,1734090254,926513150439516275,912786961,1993744450,0,0,none,11.5591
184,1734441602,17089481401433700919,1246073132,44253817,1,0,none,13.1794
126,1730383720,15566345330436598532,169948704,794599478,0,0,none,13.9321
139,1732190648,8211131581758444525,1248384137,2645716411,0,0,none,12.0204
78,1735200223,17862342249828757883,1070269067,1993744450,0,0,none,7.8606
125,1731575287,300386763516548180,1677940315,2645716411,0,0,none,9.0636
2,1732537442,12846151634927366164,4067847365,794599478,0,0,none,12.5562
176,1735303454,6458628501975525705,3672410146,794599478,0,0,none,12.8009
195,1734616970,6183876540826662010,2498060307,1993744450,1,0,none,14.1721
82,1729424223,2576922314011652444,3464307129,44253817,0,0,none,11.7797
197,1733820169,2655086737335291568,1765128607,2394598745,0,0,none,8.9278
117,1731798572,15397447397064349739,455823633,2172223980,7,1,brute_force,22.9687
66,1734008155,11864331012942922342,1987701787,1993744450,0,0,none,12.7849
190,1734157936,13348901415285443153,3780111652,907633113,0,0,none,6.7727
159,1735380583,5844744510830373474,1152332137,2645716411,0,0,none,9.9587
7,1730300908,8717428134697119940,204621619,2394598745,0,0,none,14.9097
146,1728376255,4272359637432046588,357256770,1993744450,1,0,none,8.5183
188,1728385635,14544706506002367154,100674824,794599478,0,0,none,11.0185
35,1732878439,16880252259139611357,2821067141,2394598745,0,0,none,10.9783
197,1734595821,2655086737335291568,1165525849,2394598745,0,0,none,8.3482
62,1735296491,12191032156950931608,856026689,794599478,0,0,none,10.7235
87,1728561498,1243733707731123571,1532146541,907633113,0,0,none,11.9132
149,1734186257,10817205741463642345,2370645834,44253817,0,0,none,14.5539
36,1733906060,8063692943215254499,1290230005,907633113,0,0,none,8.6634
119,1733668299,7223080118316890708,3393667723,907633113,1,0,none,14.4212
34,1729837321,15808184986031777211,2752842570,2645716411,0,0,none,6.1251
28,1730730206,16416782518864750418,2252463835,2394598745,0,0,none,14.1572
150,1728475873,10049546444092852335,1598707025,3026882549,0,0,none,12.1386
38,1734421565,10883483814181388531,1836112051,907633113,0,0,none,7.731
177,1732440712,10467514573351087684,1647334672,794599478,0,0,none,9.5591
6,1730027756,2410240308509901097,16399536,3656383652,0,0,none,11.1577
105,1728031049,3900383634726965757,1877898271,794599478,0,0,none,8.7425
53,1728904083,15474553818838531070,3225327100,907633113,0,0,none,11.2577
177,1734436850,9248638908756152042,2732337361,3026882549,2,0,none,11.9742
129,1729337232,16078696902797644223,2194056387,907633113,0,0,none,11.346
49,1727783937,9415511836371351639,2962627365,2645716411,0,0,none,11.9281
128,1733215664,4263016761328152719,570359397,3026882549,0,0,none,8.7365
43,1732958605,8066180902518238644,2229423347,2645716411,0,0,none,9.3896
6,1729246015,2410240308509901097,3774926352,44253817,0,0,none,9.9632
182,1732270281,2000564027659191606,2370645834,44253817,0,0,none,10.0957
34,1734078250,15567581377279671202,90486562,2645716411,0,0,none,8.4086
41,1727958328,6207399150998124341,773638023,907633113,0,0,none,12.5565
101,1734333373,15587872337399837324,3265679916,1993744450,0,0,none,7.1877
129,1730892131,12540748675133655181,1808319714,3656383652,1,0,none,11.5986
28,1734782582,11243426074172311758,89662118,1993744450,0,0,none,12.1565
102,1732786244,8085688749794960776,1252725444,3026882549,0,0,none,9.3329
197,1728613789,14046539164204851944,357902295,2377735281,0,1,account_takeover,2.3247
196,1733743702,7471767064009459803,4101073650,44253817,2,0,none,11.6991
182,1727943745,2000564027659191606,3978095916,44253817,0,0,none,8.4433
85,1731056293,15218030096370447490,3460723139,2394598745,0,0,none,9.143
95,1733389039,8814494439959794304,1392875279,2394598745,0,0,none,8.734
65,1733319930,10780674447719375591,1982501531,2645716411,0,0,none,13.9022
159,1729926636,5844744510830373474,2930795467,794599478,1,0,none,7.1848
45,1730785273,18154438423774115565,3776668418,794599478,0,0,none,5.7926
12,1731575712,8253081856343977678,2739006379,794599478,0,0,none,9.1232
148,1729061724,9608112126566001637,1878178640,44253817,0,0,none,7.1077
190,1731829421,13348901415285443153,1376421849,907633113,0,0,none,7.6537
157,1734097468,13986674144045740643,3935286784,907633113,0,0,none,13.7611
60,1730726184,3762868777660793932,1571911030,1993744450,0,0,none,13.322
69,1730804423,12751199748953653535,3460563344,2645716411,0,0,none,10.9299
44,1729074026,10283656244718747968,1099192126,44253817,0,0,none,10.1154
26,1732101108,3981319112213295558,2292568370,2394598745,0,0,none,11.2928
58,1729929852,82155414158148206,495602825,3026882549,0,0,none,8.0232
161,1728388528,15349951294551705087,2934278499,44253817,0,0,none,11.8775
197,1734256269,2655086737335291568,214760249,794599478,1,0,none,9.9254
102,1729249041,8546928866075520093,1013534151,3026882549,0,0,none,10.9938
190,1734418592,15567581377279671202,2568062602,907633113,0,0,none,7.0808
134,1734783726,7365237356794223987,1319788918,3656383652,0,0,none,12.1466
6,1730893594,11255325906057245079,84281673,44253817,0,0,none,11.6433
88,1733408762,5500386337477128119,3629223158,907633113,0,0,none,14.429
188,1729162978,6373783182483791339,3329594089,2645716411,0,0,none,11.0818
35,1733913207,16880252259139611357,105766756,2394598745,0,0,none,10.6596
148,1733638302,9608112126566001637,38261276,44253817,0,0,none,6.4125
1,1728197445,3955312511262981809,402418853,907633113,0,1,insider_threat,6.6975
17,1735030093,5099154525843142428,1333098922,907633113,0,0,none,8.7123
139,1732719530,8211131581758444525,734546783,2645716411,0,0,none,14.8442
176,1728565982,1544025197328723303,678141401,2394598745,0,0,none,13.2003
29,1735117857,10037548549850018703,581706374,2394598745,0,0,none,9.1671
50,1729414002,9937152009069069284,1037151635,2645716411,0,0,none,8.9554
7,1727963176,8717428134697119940,1096789432,2645716411,0,0,none,13.9017
1,1731410300,3955312511262981809,3379510819,907633113,0,0,none,11.2066
132,1728720298,1208664248226896309,1189358359,907633113,0,0,none,8.0066
179,1734523960,6167665244456872249,3416205802,2394598745,0,0,none,12.1592
183,1732947546,8849751832202096891,1737029798,3026882549,0,0,none,6.506
151,1730635157,15580849507657178759,4058568497,2645716411,0,0,none,12.1756
4,1729548804,11493060794873815356,174342840,2279971847,8,1,brute_force,22.4055
40,1733907869,16956318180170554642,3843690829,794599478,0,0,none,9.1767
134,1728297210,7365237356794223987,4064687280,3656383652,0,0,none,10.5898
140,1730542954,379917071308775845,2394860866,3026882549,0,0,none,10.2197
58,1735391300,3800635203240833072,2445259229,3026882549,0,0,none,13.2275
80,1734242533,13119498667825866714,2739006379,44253817,0,0,none,6.0839
187,1732542425,11444860064901871400,3708666621,3026882549,0,0,none,13.6954
73,1733136107,6684407701985065387,442559370,3656383652,0,0,none,10.7723
195,1729175012,6183876540826662010,2206068551,44253817,0,0,none,14.5604
180,1731082343,11583511201029031772,3935286784,2645716411,0,0,none,16.1709
69,1733912696,12751199748953653535,1786890784,2394598745,0,0,none,10.453
161,1729156219,17267736476014343651,1663582210,44253817,0,0,none,9.3475
130,1733041660,4342060079804174685,3006419982,1993744450,0,0,none,8.5459
103,1733825923,10402990287159557824,1374012759,3026882549,0,0,none,10.2278
54,1728738685,17313178418915335692,3434435441,44253817,0,0,none,12.9858
197,1729241742,2655086737335291568,22160851,907633113,0,0,none,8.7146
137,1732785073,14014493033423478654,3234701718,907633113,0,0,none,8.9529
179,1733475883,6167665244456872249,3136573388,2394598745,0,0,none,9.2767
98,1728386045,10179037415832933484,2907061951,794599478,0,0,none,11.1484
31,1730281862,1544025197328723303,2464076615,1993744450,0,0,none,9.6755
49,1732702777,8792829479173029036,4006153400,2645716411,0,0,none,10.2509
49,1730545777,9415511836371351639,3329594089,2645716411,0,0,none,11.398
199,1732700459,12074691558068851519,1065722437,2394598745,0,0,none,9.5603
199,1733997678,8674775825835363306,2382083955,3656383652,0,0,none,10.0083
22,1730976501,16524625322810775940,3127684978,1993744450,1,0,none,10.5767
122,1735207070,8425631708460780901,3580694383,44253817,0,0,none,9.7812
192,1728525160,11498235973401691342,19157578,2312041214,5,1,brute_force,2.0074
145,1728215836,7150237249065381393,93378041,3026882549,0,0,none,11.7347
171,1733471252,1018410270822652496,1405355074,907633113,0,0,none,8.0061
113,1731850389,1362982032740794044,2302802486,1993744450,0,0,none,13.7274
144,1732533842,9862521759213296412,301396982,2394598745,0,0,none,11.4263
79,1734430862,5985784577454727967,3533596887,3656383652,0,0,none,10.1224
17,1734425914,9099584738136220600,2140049460,907633113,2,0,none,9.0335
17,1732958397,9099584738136220600,113509113,907633113,0,0,none,9.2707
95,1729677389,8814494439959794304,2382083955,2394598745,0,0,none,10.1048
38,1734946775,10883483814181388531,109802433,907633113,0,0,none,9.4156
101,1734592250,15587872337399837324,2565746206,794599478,0,0,none,7.0001
174,1730673840,6919786406315442178,3822970578,1484972229,8,1,brute_force,22.5513
37,1729936474,3733093924556165708,1234292301,3026882549,0,0,none,9.7985
108,1731153178,14635616500337258084,4136878442,3656383652,0,0,none,11.6858
42,1732879827,16748446703993293726,3662694859,1993744450,0,0,none,11.5788
193,1731226632,10411270018851280127,1329549067,907633113,0,0,none,8.4799
69,1733825370,12751199748953653535,115383487,2394598745,0,0,none,9.9257
168,1731761036,592188395080688271,4022111264,2645716411,0,0,none,12.7191
122,1730366054,13990972553041913748,2653803881,1993744450,0,0,none,9.0109
22,1733633949,16524625322810775940,4021816547,794599478,0,0,none,5.1468
139,1733221164,8211131581758444525,4065196382,3026882549,0,0,none,10.3683
56,1730904536,663501665012589237,3774219481,1993744450,0,0,none,14.7083
38,1729920532,10883483814181388531,3766977429,907633113,0,0,none,5.5649
197,1727860784,2655086737335291568,1520394824,794599478,0,0,none,9.3098
4,1732368736,9293517296842578377,241499222,907633113,0,0,none,13.3847
96,1733735372,2872745330487692445,4183632336,3656383652,0,0,none,9.0025
3,1729801121,9417693688125414123,2080999910,907633113,1,1,insider_threat,20.3546
75,1732602520,4788233993255724672,3359324593,44253817,0,0,none,6.7259
143,1727849953,16193467109239494659,2044457028,1993744450,0,0,none,6.1428
124,1728281543,17662325948581992827,1100025575,907633113,0,0,none,6.0859
139,1731070085,7453816175848271466,466874791,2645716411,0,0,none,12.6953
160,1735473823,6583676863182294838,3302010203,3656383652,0,0,none,12.2088
179,1734511639,6167665244456872249,2497563701,2394598745,0,0,none,8.6843
28,1732792986,11243426074172311758,2622194873,1993744450,0,0,none,11.42
9,1735034023,231545540110201356,2197641719,794599478,0,0,none,9.8534
108,1731664874,14635616500337258084,2913592696,794599478,0,0,none,9.7889
